#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPS17	MRPL3	4441582	4435531	9606.ENSP00000346046	9606.ENSP00000264995	0	0	0	0	0.468	0.413	0	0.200	0.728
TMA7	COX7A2	4447994	4443455	9606.ENSP00000397843	9606.ENSP00000359098	0	0	0	0	0.728	0	0	0	0.728
UQCRQ	TOMM7	4445100	4442121	9606.ENSP00000367939	9606.ENSP00000351214	0	0	0	0	0.727	0	0	0.045	0.728
TMA7	RPS27	4447994	4443123	9606.ENSP00000397843	9606.ENSP00000357555	0	0	0	0	0.727	0	0	0	0.727
CCT5	RPL18A	4436371	4433211	9606.ENSP00000280326	9606.ENSP00000222247	0	0	0	0	0.714	0	0	0.086	0.727
UBB	H3F3B	4438070	4434387	9606.ENSP00000304697	9606.ENSP00000254810	0	0	0	0	0.217	0.579	0	0.238	0.727
RPL29	MRPL3	4448994	4435531	9606.ENSP00000418868	9606.ENSP00000264995	0	0	0	0	0.166	0.616	0	0.218	0.727
HSP90AA1	SOD1	4440643	4435927	9606.ENSP00000335153	9606.ENSP00000270142	0	0	0	0	0.234	0	0	0.657	0.726
RPL15	EIF1B	4438491	4433568	9606.ENSP00000309334	9606.ENSP00000232905	0	0	0	0	0.716	0	0	0.075	0.726
PSMC2	RPL7A	4447684	4443861	9606.ENSP00000391211	9606.ENSP00000361076	0	0	0	0	0.720	0.064	0	0	0.726
SEP15	TMED10	4440046	4437932	9606.ENSP00000328729	9606.ENSP00000303145	0	0	0	0	0.726	0	0	0	0.726
RPL27	COX7A2	4450752	4443455	9606.ENSP00000464813	9606.ENSP00000359098	0	0	0	0	0.726	0	0	0	0.726
NACA	FAU	4450244	4449743	9606.ENSP00000448035	9606.ENSP00000435370	0	0	0	0	0.667	0.157	0	0.103	0.726
UQCRQ	RPS17	4445100	4441582	9606.ENSP00000367939	9606.ENSP00000346046	0	0	0	0	0.726	0	0	0	0.726
RPLP1	MRPL3	4441581	4435531	9606.ENSP00000346037	9606.ENSP00000264995	0	0	0	0	0.249	0.395	0	0.443	0.725
EIF3F	PSMD14	4449601	4447392	9606.ENSP00000431800	9606.ENSP00000386541	0	0	0	0	0.319	0	0	0.613	0.725
RPL36	MRPL3	4450742	4435531	9606.ENSP00000464342	9606.ENSP00000264995	0	0	0	0	0.339	0.602	0	0	0.725
NDUFA13	ATP5H	4449261	4437775	9606.ENSP00000423673	9606.ENSP00000301587	0	0	0	0	0.685	0	0	0.164	0.725
ATP5A1	CYCS	4446852	4438356	9606.ENSP00000381736	9606.ENSP00000307786	0	0	0	0	0.209	0.061	0	0.658	0.724
RPL39	HINT1	4442650	4438030	9606.ENSP00000355315	9606.ENSP00000304229	0	0	0	0	0.724	0	0	0	0.724
MDH2	NDUFB5	4439895	4434674	9606.ENSP00000327070	9606.ENSP00000259037	0	0	0	0	0.660	0	0	0.222	0.724
SEPW1	PRDX1	4451062	4435133	9606.ENSP00000473185	9606.ENSP00000262746	0	0	0	0	0.061	0	0	0.719	0.724
SEPT7	ACTR3	4446882	4435220	9606.ENSP00000381992	9606.ENSP00000263238	0	0	0	0	0.689	0.086	0	0.106	0.724
TUBB	GAPDH	4440915	4433451	9606.ENSP00000339001	9606.ENSP00000229239	0	0	0	0	0.225	0.179	0	0.599	0.723
COX7A2	TOMM7	4443455	4442121	9606.ENSP00000359098	9606.ENSP00000351214	0	0	0	0	0.702	0	0	0.108	0.723
H3F3A	UBB	4442746	4438070	9606.ENSP00000355778	9606.ENSP00000304697	0	0	0	0	0.219	0.579	0	0.226	0.723
ATP5J	UQCRFS1	4447621	4438219	9606.ENSP00000389649	9606.ENSP00000306397	0	0	0	0	0.470	0.413	0	0.181	0.723
RPL6	UBB	4448260	4438070	9606.ENSP00000403172	9606.ENSP00000304697	0	0	0	0	0.580	0.302	0	0.126	0.721
PKM	RPL35	4439337	4434707	9606.ENSP00000320171	9606.ENSP00000259469	0.219	0	0	0	0.063	0.622	0	0.112	0.721
RPS5	CCT4	4451050	4446274	9606.ENSP00000472985	9606.ENSP00000377958	0	0	0	0	0.695	0	0	0.125	0.721
AKR1B1	TPI1	4436650	4433456	9606.ENSP00000285930	9606.ENSP00000229270	0	0	0	0	0.114	0.363	0	0.545	0.721
COX7A2	ATP5G3	4443455	4436602	9606.ENSP00000359098	9606.ENSP00000284727	0	0	0	0	0.389	0	0	0.562	0.721
TOMM7	ATP5O	4442121	4436853	9606.ENSP00000351214	9606.ENSP00000290299	0	0	0	0	0.682	0	0	0.161	0.721
CD63	SDCBP	4450237	4434752	9606.ENSP00000447730	9606.ENSP00000260130	0	0	0	0	0.089	0.305	0	0.596	0.721
NSA2	RPL36A	4451776	4448320	9606.ENSP00000483484	9606.ENSP00000404375	0	0	0	0	0.454	0.413	0	0.200	0.721
PFDN5	DBI	4450242	4449888	9606.ENSP00000447942	9606.ENSP00000439012	0	0	0	0	0.721	0	0	0	0.721
RPS10	NACA	4451602	4450244	9606.ENSP00000481646	9606.ENSP00000448035	0	0	0	0	0.680	0.054	0	0.151	0.720
NDUFS5	ATP5G3	4444066	4436602	9606.ENSP00000362060	9606.ENSP00000284727	0	0	0	0	0.335	0	0	0.596	0.720
CNBP	RPL8	4448571	4435108	9606.ENSP00000410769	9606.ENSP00000262584	0	0	0	0	0.172	0.668	0	0.064	0.720
RPS24	CCT4	4448728	4446274	9606.ENSP00000414321	9606.ENSP00000377958	0	0	0	0	0.690	0.069	0	0.103	0.719
BTF3	RPL3	4445420	4441576	9606.ENSP00000369965	9606.ENSP00000346001	0	0	0	0	0.708	0	0	0.077	0.719
PFDN5	EIF1B	4450242	4433568	9606.ENSP00000447942	9606.ENSP00000232905	0	0	0	0	0.719	0	0	0	0.719
RPS3A	HSP90AA1	4441583	4440643	9606.ENSP00000346050	9606.ENSP00000335153	0	0	0	0	0.406	0.299	0	0.379	0.719
PSMD14	C14orf166	4447392	4434928	9606.ENSP00000386541	9606.ENSP00000261700	0	0	0	0	0.719	0	0	0	0.719
RPS28	BTF3	4451031	4445420	9606.ENSP00000472469	9606.ENSP00000369965	0	0	0	0	0.711	0	0	0.068	0.719
CCT4	RPS6	4446274	4445386	9606.ENSP00000377958	9606.ENSP00000369757	0	0	0	0	0.688	0.126	0	0.050	0.719
ATP5O	COX6A1	4436853	4433467	9606.ENSP00000290299	9606.ENSP00000229379	0	0	0	0	0.524	0	0	0.434	0.719
SNRPG	PSMA6	4436020	4434884	9606.ENSP00000272348	9606.ENSP00000261479	0	0	0	0	0.719	0	0	0	0.719
CCT5	EIF3K	4436371	4434054	9606.ENSP00000280326	9606.ENSP00000248342	0	0	0	0	0.614	0	0	0.301	0.719
RPL13	ATP5H	4438368	4437775	9606.ENSP00000307889	9606.ENSP00000301587	0	0	0	0	0.679	0	0	0.161	0.719
PSMC2	RPS3A	4447684	4441583	9606.ENSP00000391211	9606.ENSP00000346050	0	0	0	0	0.706	0.064	0	0.057	0.718
TPT1	BNIP3L	4451239	4445427	9606.ENSP00000477781	9606.ENSP00000370003	0	0	0	0	0	0	0	0.718	0.718
EEF2	PSMA6	4438372	4434884	9606.ENSP00000307940	9606.ENSP00000261479	0	0	0.235	0	0.515	0.050	0	0.293	0.718
HIF1A	APEX1	4449842	4432978	9606.ENSP00000437955	9606.ENSP00000216714	0	0	0	0	0	0.294	0	0.617	0.718
B2M	RPL13A	4450405	4445957	9606.ENSP00000452780	9606.ENSP00000375730	0	0	0	0	0	0	0	0.718	0.718
UBC	RPL6	4449992	4448260	9606.ENSP00000441543	9606.ENSP00000403172	0	0	0	0	0.579	0.302	0	0.117	0.718
HNRNPA1	RPL4	4441190	4438689	9606.ENSP00000341826	9606.ENSP00000311430	0	0	0	0	0.602	0.266	0	0.111	0.718
SEPW1	GPX1	4451062	4448449	9606.ENSP00000473185	9606.ENSP00000407375	0	0	0	0	0	0	0	0.717	0.717
TPT1	COX7C	4451239	4449334	9606.ENSP00000477781	9606.ENSP00000425759	0	0	0	0	0.717	0	0	0	0.717
CYCS	ATP5G3	4438356	4436602	9606.ENSP00000307786	9606.ENSP00000284727	0	0	0	0	0.404	0	0	0.545	0.717
UBC	RPL35	4449992	4434707	9606.ENSP00000441543	9606.ENSP00000259469	0	0	0	0	0.577	0.355	0	0.047	0.717
NACA	RPS15A	4450244	4439216	9606.ENSP00000448035	9606.ENSP00000318646	0	0	0	0	0.706	0	0	0.075	0.716
NDUFS5	TOMM7	4444066	4442121	9606.ENSP00000362060	9606.ENSP00000351214	0	0	0	0	0.614	0	0	0.294	0.716
TOMM7	RPS3A	4442121	4441583	9606.ENSP00000351214	9606.ENSP00000346050	0	0	0	0	0.716	0	0	0	0.716
CLTC	VPS35	4451404	4437537	9606.ENSP00000479606	9606.ENSP00000299138	0	0	0	0	0.266	0.267	0	0.514	0.716
ATP5O	NDUFB4	4436853	4432741	9606.ENSP00000290299	9606.ENSP00000184266	0	0	0	0	0.610	0	0	0.301	0.716
PSMC2	RPL15	4447684	4438491	9606.ENSP00000391211	9606.ENSP00000309334	0	0	0	0	0.716	0	0	0	0.716
OAZ1	RPL27	4451069	4450752	9606.ENSP00000473381	9606.ENSP00000464813	0	0	0	0	0.118	0	0	0.690	0.715
ATP5B	COX6B1	4434993	4433989	9606.ENSP00000262030	9606.ENSP00000246554	0	0	0	0	0.285	0	0	0.618	0.715
NDUFA3	COX6B1	4448964	4433989	9606.ENSP00000418438	9606.ENSP00000246554	0	0	0	0	0.507	0	0	0.445	0.715
PKM	RPL19	4439337	4433313	9606.ENSP00000320171	9606.ENSP00000225430	0.219	0	0	0	0.084	0.622	0	0.070	0.715
RPL34	CCT5	4446300	4436371	9606.ENSP00000378163	9606.ENSP00000280326	0	0	0	0	0.673	0	0	0.163	0.715
RPL12	HNRNPA1	4442534	4441190	9606.ENSP00000354739	9606.ENSP00000341826	0	0	0	0	0.570	0.261	0	0.176	0.715
GPX4	PRDX1	4441588	4435133	9606.ENSP00000346103	9606.ENSP00000262746	0	0	0	0	0.089	0.102	0	0.679	0.715
UBC	GAPDH	4449992	4433451	9606.ENSP00000441543	9606.ENSP00000229239	0	0	0	0	0.313	0.070	0	0.590	0.715
NACA	RPS11	4450244	4435953	9606.ENSP00000448035	9606.ENSP00000270625	0	0	0	0	0.711	0	0	0.050	0.714
NDUFA4	ATP5E	4440978	4433873	9606.ENSP00000339720	9606.ENSP00000243997	0	0	0	0	0.405	0.187	0	0.456	0.714
EIF3F	EEF1G	4449601	4440309	9606.ENSP00000431800	9606.ENSP00000331901	0	0	0	0	0.662	0	0	0.187	0.714
RPL30	CNBP	4449429	4448571	9606.ENSP00000428085	9606.ENSP00000410769	0	0	0	0	0.175	0.667	0	0	0.714
NACA	RPL10A	4450244	4444285	9606.ENSP00000448035	9606.ENSP00000363018	0.044	0	0	0	0.705	0	0	0.069	0.714
B2M	CD74	4450405	4432583	9606.ENSP00000452780	9606.ENSP00000009530	0	0	0	0	0.334	0	0.360	0.382	0.714
GAPDH	RPL19	4433451	4433313	9606.ENSP00000229239	9606.ENSP00000225430	0	0	0	0	0.230	0	0	0.644	0.714
ACTB	ITGAV	4441991	4434818	9606.ENSP00000349960	9606.ENSP00000261023	0	0	0	0	0.062	0	0.600	0.299	0.714
RPL4	MRPL3	4438689	4435531	9606.ENSP00000311430	9606.ENSP00000264995	0.110	0	0	0	0.395	0.384	0	0.238	0.713
UBB	RPS16	4438070	4434174	9606.ENSP00000304697	9606.ENSP00000251453	0	0	0	0	0.556	0.381	0	0	0.713
RPLP0	PSMC2	4450282	4447684	9606.ENSP00000449328	9606.ENSP00000391211	0	0	0	0	0.707	0.063	0	0	0.713
GAPDH	MIF	4433451	4432873	9606.ENSP00000229239	9606.ENSP00000215754	0	0	0	0	0.578	0	0	0.349	0.713
RPL3	UBB	4441576	4438070	9606.ENSP00000346001	9606.ENSP00000304697	0	0	0	0	0.589	0.302	0	0.079	0.713
FAU	HINT1	4449743	4438030	9606.ENSP00000435370	9606.ENSP00000304229	0	0	0	0	0.685	0.084	0	0.086	0.713
RPL27	COX6A1	4450752	4433467	9606.ENSP00000464813	9606.ENSP00000229379	0	0	0	0	0.712	0	0	0	0.712
RPS13	MRPL3	4449762	4435531	9606.ENSP00000435777	9606.ENSP00000264995	0	0	0	0	0.437	0.412	0	0.200	0.712
RPS13	TPI1	4449762	4433456	9606.ENSP00000435777	9606.ENSP00000229270	0.219	0	0	0	0.551	0	0	0.244	0.712
CD63	ANXA2	4450237	4441580	9606.ENSP00000447730	9606.ENSP00000346032	0	0	0	0	0.229	0	0	0.642	0.712
RPS27	EEF1G	4443123	4440309	9606.ENSP00000357555	9606.ENSP00000331901	0	0	0	0	0.624	0	0	0.266	0.712
NACA	RPLP1	4450244	4441581	9606.ENSP00000448035	9606.ENSP00000346037	0	0	0	0	0.707	0	0	0.057	0.712
RPL18	PKM	4450217	4439337	9606.ENSP00000447001	9606.ENSP00000320171	0	0	0	0	0.063	0.622	0	0.249	0.711
UBC	RPS20	4449992	4449502	9606.ENSP00000441543	9606.ENSP00000429374	0	0	0	0	0.349	0.554	0	0.086	0.711
BTF3	RPS15A	4445420	4439216	9606.ENSP00000369965	9606.ENSP00000318646	0	0	0	0	0.711	0	0	0	0.711
RPL30	GLTSCR2	4449429	4433999	9606.ENSP00000428085	9606.ENSP00000246802	0	0	0	0	0.206	0.651	0	0	0.711
PARK7	EEF1G	4448989	4440309	9606.ENSP00000418770	9606.ENSP00000331901	0.044	0	0	0	0.271	0.582	0	0.124	0.711
CCT4	RPS7	4446274	4440923	9606.ENSP00000377958	9606.ENSP00000339095	0	0	0	0	0.710	0	0	0	0.710
OAZ1	UBB	4451069	4438070	9606.ENSP00000473381	9606.ENSP00000304697	0	0	0	0	0.710	0	0	0	0.710
MDH1	ATP5J	4449851	4447621	9606.ENSP00000438144	9606.ENSP00000389649	0	0	0	0	0.587	0.050	0	0.317	0.709
ALDOA	MDH2	4446386	4439895	9606.ENSP00000378669	9606.ENSP00000327070	0	0	0	0	0.179	0.056	0	0.655	0.709
HINT1	SNRPG	4438030	4436020	9606.ENSP00000304229	9606.ENSP00000272348	0	0	0	0	0.709	0	0	0	0.709
CCT5	RPL19	4436371	4433313	9606.ENSP00000280326	9606.ENSP00000225430	0	0	0.325	0	0.541	0	0	0.135	0.709
RPL9	ATP5A1	4448124	4446852	9606.ENSP00000400467	9606.ENSP00000381736	0.221	0	0	0	0.504	0	0	0.305	0.708
NACA	HSPA8	4450244	4449616	9606.ENSP00000448035	9606.ENSP00000432083	0	0	0	0	0.470	0.437	0	0.100	0.708
HSPA5	CYCS	4439666	4438356	9606.ENSP00000324173	9606.ENSP00000307786	0	0	0	0	0.087	0	0	0.693	0.708
GLUL	GAPDH	4438369	4433451	9606.ENSP00000307900	9606.ENSP00000229239	0.111	0	0	0	0.077	0	0	0.673	0.708
PTGES3	TXNL1	4451634	4433026	9606.ENSP00000482075	9606.ENSP00000217515	0	0	0	0	0.708	0	0	0	0.708
BTF3	RPL4	4445420	4438689	9606.ENSP00000369965	9606.ENSP00000311430	0	0	0	0	0.697	0	0	0.075	0.708
SLC25A5	CYCS	4443780	4438356	9606.ENSP00000360671	9606.ENSP00000307786	0	0	0	0	0.282	0.084	0	0.590	0.707
GNB2L1	PSMC2	4449378	4447684	9606.ENSP00000426909	9606.ENSP00000391211	0	0	0	0	0.707	0	0	0	0.707
RPS7	ATP5H	4440923	4437775	9606.ENSP00000339095	9606.ENSP00000301587	0	0	0	0	0.615	0	0	0.268	0.706
PPIA	SOD1	4449041	4435927	9606.ENSP00000419425	9606.ENSP00000270142	0	0	0	0	0.362	0.401	0	0.293	0.706
ANXA1	S100A6	4444796	4443160	9606.ENSP00000366109	9606.ENSP00000357709	0	0	0	0	0.364	0	0	0.554	0.705
HSPD1	PPA1	4445814	4444137	9606.ENSP00000373620	9606.ENSP00000362329	0	0	0	0	0.282	0.387	0	0.384	0.705
NDUFA3	ATP5J2	4448964	4436969	9606.ENSP00000418438	9606.ENSP00000292475	0	0	0	0	0.498	0	0	0.436	0.705
GPX1	PRDX1	4448449	4435133	9606.ENSP00000407375	9606.ENSP00000262746	0	0	0	0	0.062	0.082	0	0.685	0.705
PSMB4	CLTA	4436872	4433816	9606.ENSP00000290541	9606.ENSP00000242285	0	0	0	0	0.704	0	0	0	0.704
RPL9	PKM	4448124	4439337	9606.ENSP00000400467	9606.ENSP00000320171	0.219	0	0	0	0.078	0.622	0	0	0.704
CYCS	ATP5H	4438356	4437775	9606.ENSP00000307786	9606.ENSP00000301587	0	0	0	0	0.384	0	0	0.539	0.704
NDUFA13	COX6B1	4449261	4433989	9606.ENSP00000423673	9606.ENSP00000246554	0	0	0	0	0.540	0.187	0	0.271	0.703
UQCR11	RPL29	4450843	4448994	9606.ENSP00000467262	9606.ENSP00000418868	0	0	0	0	0.703	0	0	0	0.703
GAPDH	APEX1	4433451	4432978	9606.ENSP00000229239	9606.ENSP00000216714	0.087	0	0	0	0.138	0	0	0.652	0.703
BTF3	RPS9	4445420	4437909	9606.ENSP00000369965	9606.ENSP00000302896	0	0	0	0	0.702	0	0	0	0.702
CYCS	ATP5B	4438356	4434993	9606.ENSP00000307786	9606.ENSP00000262030	0	0	0	0	0.225	0	0	0.632	0.702
TRMT112	SNRPG	4449863	4436020	9606.ENSP00000438349	9606.ENSP00000272348	0	0	0	0	0.701	0	0	0	0.701
TMA7	NDUFS5	4447994	4444066	9606.ENSP00000397843	9606.ENSP00000362060	0	0	0	0	0.675	0	0	0.117	0.701
ACTG1	TUBB	4450595	4440915	9606.ENSP00000458162	9606.ENSP00000339001	0	0	0	0	0.191	0.095	0	0.624	0.701
TCF12	HEY1	4447577	4440859	9606.ENSP00000388940	9606.ENSP00000338272	0	0	0	0	0.062	0.133	0	0.662	0.701
CPE	SLC25A3	4447304	4433407	9606.ENSP00000386104	9606.ENSP00000228318	0	0	0	0	0	0	0	0.700	0.700
BAALC	NPM1	4438790	4437352	9606.ENSP00000312457	9606.ENSP00000296930	0	0	0	0	0	0	0	0.700	0.700
EIF3L	EEF1A1	4452102	4440919	9606.ENSP00000485663	9606.ENSP00000339063	0	0	0	0	0.614	0.050	0	0.248	0.700
EIF3H	EIF1B	4449525	4433568	9606.ENSP00000429931	9606.ENSP00000232905	0	0	0	0	0.082	0	0.600	0.248	0.700
COX7B	NDUFA1	4448921	4443745	9606.ENSP00000417656	9606.ENSP00000360492	0	0	0	0	0.428	0	0	0.497	0.700
COX8A	UQCRFS1	4439425	4438219	9606.ENSP00000321260	9606.ENSP00000306397	0	0	0	0	0.104	0	0.540	0.331	0.700
BTF3	RPS4X	4445420	4444232	9606.ENSP00000369965	9606.ENSP00000362744	0	0	0	0	0.700	0	0	0	0.700
RPS6	GAPDH	4445386	4433451	9606.ENSP00000369757	9606.ENSP00000229239	0	0	0	0	0.210	0.143	0	0.592	0.700
ATP5A1	RPL35	4446852	4434707	9606.ENSP00000381736	9606.ENSP00000259469	0.169	0	0	0	0.480	0	0	0.361	0.700
RPL13A	PSMB4	4445957	4436872	9606.ENSP00000375730	9606.ENSP00000290541	0	0	0	0	0.699	0	0	0	0.699
RPS5	SNRPD2	4451050	4441252	9606.ENSP00000472985	9606.ENSP00000342374	0	0	0	0	0.663	0	0	0.142	0.699
RAN	EEF1G	4450191	4440309	9606.ENSP00000446215	9606.ENSP00000331901	0	0	0	0	0.696	0	0	0.051	0.699
NACA	RPS14	4450244	4447293	9606.ENSP00000448035	9606.ENSP00000385958	0	0	0	0	0.673	0	0	0.116	0.699
PCBP2	EIF4A1	4442251	4437038	9606.ENSP00000352438	9606.ENSP00000293831	0	0	0	0	0.352	0.086	0	0.532	0.699
RPL13A	PEBP1	4445957	4434854	9606.ENSP00000375730	9606.ENSP00000261313	0.069	0	0	0	0.152	0.269	0	0.540	0.699
RPS24	TMA7	4448728	4447994	9606.ENSP00000414321	9606.ENSP00000397843	0	0	0	0	0.698	0	0	0	0.698
HSPD1	GLUL	4445814	4438369	9606.ENSP00000373620	9606.ENSP00000307900	0	0	0	0	0.117	0.379	0	0.494	0.698
RPL9	TMA7	4448124	4447994	9606.ENSP00000400467	9606.ENSP00000397843	0	0	0	0	0.698	0	0	0	0.698
B2M	A2M	4450405	4439653	9606.ENSP00000452780	9606.ENSP00000323929	0	0	0	0	0	0.379	0	0.535	0.698
NDUFA13	ATP5C1	4449261	4441891	9606.ENSP00000423673	9606.ENSP00000349142	0	0	0	0	0.664	0	0	0.139	0.698
COX7C	NDUFA3	4449334	4448964	9606.ENSP00000425759	9606.ENSP00000418438	0	0	0	0	0.510	0	0	0.406	0.697
EEF1A1	TUBB	4440919	4440915	9606.ENSP00000339063	9606.ENSP00000339001	0	0	0	0	0.183	0.392	0	0.438	0.697
HNRNPA2B1	EEF2	4441649	4438372	9606.ENSP00000346694	9606.ENSP00000307940	0	0	0	0	0.442	0.261	0	0.326	0.697
YWHAB	CLTA	4444040	4433816	9606.ENSP00000361930	9606.ENSP00000242285	0	0	0	0	0.151	0.078	0	0.644	0.697
GNB2L1	BTF3	4449378	4445420	9606.ENSP00000426909	9606.ENSP00000369965	0	0	0	0	0.649	0	0	0.173	0.697
GNB2L1	HNRNPA1	4449378	4441190	9606.ENSP00000426909	9606.ENSP00000341826	0	0	0	0	0.442	0.333	0	0.250	0.697
NACA	RPS9	4450244	4437909	9606.ENSP00000448035	9606.ENSP00000302896	0	0	0	0	0.689	0	0	0.065	0.697
RPS3	COX6A1	4436296	4433467	9606.ENSP00000278572	9606.ENSP00000229379	0	0	0	0	0.476	0	0	0.446	0.697
CYB5R3	CYCS	4442467	4438356	9606.ENSP00000354468	9606.ENSP00000307786	0	0	0	0	0.085	0.379	0	0.510	0.697
EIF1	RPL15	4449043	4438491	9606.ENSP00000419449	9606.ENSP00000309334	0	0	0	0	0.656	0	0	0.154	0.697
RPL27	UQCRQ	4450752	4445100	9606.ENSP00000464813	9606.ENSP00000367939	0	0	0	0	0.697	0	0	0	0.697
NDUFAB1	CYCS	4450605	4438356	9606.ENSP00000458770	9606.ENSP00000307786	0	0	0	0	0.559	0	0	0.342	0.697
ACTG1	DYNLL1	4450595	4446030	9606.ENSP00000458162	9606.ENSP00000376297	0	0	0	0	0.084	0	0	0.683	0.697
YBX1	EIF4A1	4443961	4437038	9606.ENSP00000361626	9606.ENSP00000293831	0.045	0	0	0	0.352	0.226	0	0.439	0.696
NDUFAB1	ATP5A1	4450605	4446852	9606.ENSP00000458770	9606.ENSP00000381736	0.042	0	0	0	0.189	0.187	0	0.576	0.696
HSP90AA1	PKM	4440643	4439337	9606.ENSP00000335153	9606.ENSP00000320171	0	0	0	0	0.114	0.074	0	0.658	0.696
RPL13A	ATP5H	4445957	4437775	9606.ENSP00000375730	9606.ENSP00000301587	0	0	0	0	0.695	0	0	0	0.695
CAP1	PFN1	4444027	4433326	9606.ENSP00000361883	9606.ENSP00000225655	0	0	0	0	0.186	0.302	0	0.507	0.695
RPS29	EEF1G	4446487	4440309	9606.ENSP00000379339	9606.ENSP00000331901	0	0	0	0	0.658	0	0	0.144	0.695
RPL30	TOMM7	4449429	4442121	9606.ENSP00000428085	9606.ENSP00000351214	0	0	0	0	0.695	0	0	0	0.695
PSMA6	RPS16	4434884	4434174	9606.ENSP00000261479	9606.ENSP00000251453	0	0	0	0	0.675	0.084	0	0.059	0.695
HIST1H4C	MORF4L1	4444948	4440248	9606.ENSP00000367034	9606.ENSP00000331310	0	0	0	0	0.050	0.345	0	0.549	0.695
NDUFAB1	PSMD14	4450605	4447392	9606.ENSP00000458770	9606.ENSP00000386541	0	0	0	0	0.694	0	0	0.043	0.695
ERH	RPS3	4450340	4436296	9606.ENSP00000451080	9606.ENSP00000278572	0	0	0	0	0.370	0.261	0	0.398	0.695
RPL35A	PSMA6	4449013	4434884	9606.ENSP00000419117	9606.ENSP00000261479	0	0	0	0	0.695	0	0	0	0.695
RPL6	SLC25A5	4448260	4443780	9606.ENSP00000403172	9606.ENSP00000360671	0	0	0	0	0.243	0.499	0	0.261	0.695
ODC1	GAPDH	4433616	4433451	9606.ENSP00000234111	9606.ENSP00000229239	0.058	0	0	0	0.109	0.050	0	0.661	0.694
ACTG1	ITGAV	4450595	4434818	9606.ENSP00000458162	9606.ENSP00000261023	0	0	0	0	0.062	0	0.600	0.250	0.694
RPL24	TOMM7	4446224	4442121	9606.ENSP00000377640	9606.ENSP00000351214	0	0	0	0	0.670	0	0	0.111	0.694
GNB2L1	EIF4A2	4449378	4439848	9606.ENSP00000426909	9606.ENSP00000326381	0	0	0	0	0.252	0.131	0	0.567	0.694
FAU	SNRPD2	4449743	4441252	9606.ENSP00000435370	9606.ENSP00000342374	0	0	0	0	0.687	0.061	0	0	0.693
EEF1A1	HSPB1	4440919	4434059	9606.ENSP00000339063	9606.ENSP00000248553	0	0	0	0	0.063	0.363	0	0.528	0.693
MMADHC	ATP5F1	4447584	4443374	9606.ENSP00000389060	9606.ENSP00000358737	0	0	0	0	0.624	0	0	0.216	0.693
GNB2L1	ATP5B	4449378	4434993	9606.ENSP00000426909	9606.ENSP00000262030	0	0	0	0	0.626	0	0	0.211	0.693
HSPA8	CYCS	4449616	4438356	9606.ENSP00000432083	9606.ENSP00000307786	0	0	0	0	0.116	0.379	0	0.485	0.693
SSBP1	SNRPG	4449060	4436020	9606.ENSP00000419665	9606.ENSP00000272348	0	0	0	0	0.693	0	0	0	0.693
RPL27	UBB	4450752	4438070	9606.ENSP00000464813	9606.ENSP00000304697	0	0	0	0	0.241	0.584	0	0.107	0.693
PFDN5	RPL35	4450242	4434707	9606.ENSP00000447942	9606.ENSP00000259469	0	0	0	0	0.693	0	0	0	0.693
TMA7	RPS15A	4447994	4439216	9606.ENSP00000397843	9606.ENSP00000318646	0	0	0	0	0.692	0	0	0	0.692
GPX1	SEP15	4448449	4440046	9606.ENSP00000407375	9606.ENSP00000328729	0	0	0	0	0.061	0	0	0.685	0.692
NDUFS5	SNRPD2	4444066	4441252	9606.ENSP00000362060	9606.ENSP00000342374	0	0	0	0	0.567	0	0	0.317	0.692
NDUFA3	TOMM7	4448964	4442121	9606.ENSP00000418438	9606.ENSP00000351214	0	0	0	0	0.237	0	0	0.613	0.692
MLLT11	S100B	4443228	4436930	9606.ENSP00000357917	9606.ENSP00000291700	0	0	0	0	0	0.692	0	0	0.692
NSA2	SRP14	4451776	4435788	9606.ENSP00000483484	9606.ENSP00000267884	0	0	0	0	0.197	0.633	0	0	0.692
PPIA	ACTB	4449041	4441991	9606.ENSP00000419425	9606.ENSP00000349960	0	0	0	0	0.121	0.054	0	0.660	0.692
CDK4	GAPDH	4434582	4433451	9606.ENSP00000257904	9606.ENSP00000229239	0	0	0	0	0.130	0	0	0.659	0.691
ATP5J	CYCS	4447621	4438356	9606.ENSP00000389649	9606.ENSP00000307786	0	0	0	0	0.493	0	0	0.417	0.691
RPS4X	PSMA6	4444232	4434884	9606.ENSP00000362744	9606.ENSP00000261479	0	0	0.345	0	0.468	0	0	0.184	0.691
NACA	RPS7	4450244	4440923	9606.ENSP00000448035	9606.ENSP00000339095	0	0	0	0	0.655	0.123	0	0.062	0.691
RPL24	HINT1	4446224	4438030	9606.ENSP00000377640	9606.ENSP00000304229	0	0	0	0	0.691	0	0	0	0.691
ATP5G2	COX5A	4446264	4439151	9606.ENSP00000377878	9606.ENSP00000317780	0	0	0	0	0.409	0.261	0	0.348	0.691
EEF2	SNRPG	4438372	4436020	9606.ENSP00000307940	9606.ENSP00000272348	0	0	0	0	0.316	0.557	0	0.064	0.691
